,tweets,user_location,tweet_posted_on,tweet_id
110,"RT @mufazi_dr: 5 useful website for remote tech jobs that isn’t programming. 

https://t.co/vV9c1yHNuF

https://t.co/VnZRKwANg3

https://t.…",WeaTheMoneyResides,Sun Jul 25 23:33:23 +0000 2021,1419440673481269254
111,"RT @codecidedotnet: In a hybrid working world, city businesses can be the boardroom
#coffee #businesses #spaces #office #working #remotewor…","Carnegie, VIC, AU, 3163",Sun Jul 25 23:28:23 +0000 2021,1419439415420719106
112,"RT @chulk90: Visit https://t.co/Y2GYlaHkXx to access HQ remote engineering opportunities, regardless of where you live or citizenship. 

#b…",Ex-NY’er in search of liberty,Sun Jul 25 23:25:30 +0000 2021,1419438690133233664
113,"RT @collabsq: Building a sustainable post-COVID workplace
https://t.co/E18gZmK1qa
#WFH #returntowork #remotework #videoconferencing #videoc…","Berlin, Germany",Sun Jul 25 23:25:06 +0000 2021,1419438591562985472
114,"5 Technology Trends Changing The Game For Small Businesses
#physical #small #investing #contactless #online #remotework
via https://t.co/hg6ECmi7ho
☛ https://t.co/h7vS1Rmh7s https://t.co/SbKSfhkFe7","Chicago, IL",Sun Jul 25 23:25:06 +0000 2021,1419438590501822465
115,"RT @chulk90: Visit https://t.co/Y2GYlaHkXx to access HQ remote engineering opportunities, regardless of where you live or citizenship. 

#b…","Menlo Park, CA",Sun Jul 25 23:24:19 +0000 2021,1419438394715738114
116,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…","Chicago, IL",Sun Jul 25 23:23:47 +0000 2021,1419438258509975554
117,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…","Chicago, IL",Sun Jul 25 23:23:42 +0000 2021,1419438236376735750
118,"👋 Jack Henry &amp;amp; Associates, Inc.® is hiring remotely for a Mac Platform Engineer.
    
    #RemoteJob #RemoteWork  #SystemAdministrator 
    Apply now! 👇
    https://t.co/fbXwCXXCVI",Worldwide,Sun Jul 25 23:22:01 +0000 2021,1419437814312280065
119,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…","Berlin, Germany",Sun Jul 25 23:19:06 +0000 2021,1419437081844125696
120,"The Secret to Working From Anywhere, According to Digital Nomads. (MSN) #RemoteWork https://t.co/pIuHFUmxLM https://t.co/GTekWLhsyX","Waterloo, Ontario Canada",Sun Jul 25 23:19:00 +0000 2021,1419437054191181824
121,"RT @JABigBendFL: With hybrid working conditions becoming more common, we're experiencing new challenges. Discover the 9 mistakes leaders sh…","Jacksonville, FL",Sun Jul 25 23:18:51 +0000 2021,1419437018996563968
122,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",USA|EUROPE|ASIA|GLOBAL✈️,Sun Jul 25 23:18:15 +0000 2021,1419436865791266816
123,"Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #MondayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy #MondayMotivation #HR #Digital https://t.co/bB8BpLDqaD",Hamburg,Sun Jul 25 23:17:42 +0000 2021,1419436728574746629
124,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…",USA|EUROPE|ASIA|GLOBAL✈️,Sun Jul 25 23:17:06 +0000 2021,1419436575247593473
125,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",USA|EUROPE|ASIA|GLOBAL✈️,Sun Jul 25 23:16:32 +0000 2021,1419436433316610051
126,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…","Berlin, Germany",Sun Jul 25 23:15:06 +0000 2021,1419436075630661632
127,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…","South East Cork, Munster, ROI",Sun Jul 25 23:14:51 +0000 2021,1419436012292423680
128,"Want to quit your #job to #traveltheworld? The https://t.co/8vdsimrkqj #gaytravelblog shares tips 👉 https://t.co/4WI567e1V6
-
@TravelBlogTips_ @BloggersTribe @hostelworld @CNNTravel 
#quityourjob #remotework #workfromanywhere #workfromhome #workplace https://t.co/BwjIbZAbNx","New York, NY",Sun Jul 25 23:14:00 +0000 2021,1419435795857903617
129,"Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #SundayMotivation #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #Quotes #Business #B2B #B2C #Success #Marketing #PositiveVibes #Careers #HR #SMM https://t.co/1g7yRva8tv",Hamburg,Sun Jul 25 23:13:42 +0000 2021,1419435723153883138
130,"4-step strategy to build your brand on social media https://t.co/fX6oUj3983 

@WearablesExpert @InsurTrek @jeffbullas @TamaraMcCleary @sallyeaves @jblefevre60 @TheRudinGroup @guzmand 
#Branding #SocialMedia #Strategy #Insurance #Marketing #CustomerExperience #RemoteWork #AI https://t.co/iXyVuY32hV",Hamburg,Sun Jul 25 23:12:43 +0000 2021,1419435472938545154
131,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…","Milano, Lombardia",Sun Jul 25 23:09:14 +0000 2021,1419434598681960449
132,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…","Chicago, IL",Sun Jul 25 23:09:02 +0000 2021,1419434546441953282
133,"RT @stratorob: Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWi…",LON | NYC | HKG  | SYD | SIN,Sun Jul 25 23:08:24 +0000 2021,1419434386555035655
134,"This week, organize your day to set aside time to for email responses, deep work, etc. Stick to the task allocated for that time to minimize #distractions. 
 #Productivity #Reminder #flexibleworking #schedules #WFH #remotework #organized","Dallas, TX",Sun Jul 25 23:08:01 +0000 2021,1419434291453480962
135,"Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #MondayMorning #Success #Innovation #RemoteWork #Careers #Disruption #Marketing #Lifestyle #Strategy #DataScience #BigData https://t.co/AfQMhg73yW",Hamburg,Sun Jul 25 23:07:42 +0000 2021,1419434211963031555
136,RT @dominucco: We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,United States,Sun Jul 25 23:03:35 +0000 2021,1419433177509154819
137,RT @dominucco: We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,"Plant City, FL",Sun Jul 25 23:01:18 +0000 2021,1419432599123075076
138,"Not knowing where work is taking place or if an employee can or should be traveling opens up organizations to unforeseen tax and immigration compliance risk. 

#TopiaCompass is the solution you need to securely and reliably manage #BusinessTravel and #RemoteWork compliance.",Global Offices,Sun Jul 25 23:00:00 +0000 2021,1419432272525074436
139,We are hiring again @TheMadBotterINC for a #Python developer #helpwanted full #remotework https://t.co/VE0fYkjQnb,"Lithia, FL",Sun Jul 25 22:59:15 +0000 2021,1419432084851118082
140,RT @debeshchoudhury: Work From Home or Anywhere https://t.co/aE94ngxB5V #WorkFromHome #WorkFromAnywhere #remotework,"Kolkata, West Bengal",Sun Jul 25 22:59:13 +0000 2021,1419432078626545667
141,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",USA|EUROPE|ASIA|GLOBAL✈️,Sun Jul 25 22:57:02 +0000 2021,1419431528904359938
142,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…","Chicago, IL",Sun Jul 25 22:53:54 +0000 2021,1419430738953392132
143,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…","Berlin, Germany",Sun Jul 25 22:53:06 +0000 2021,1419430538352398336
144,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",LON | NYC | HKG  | SYD | SIN,Sun Jul 25 22:52:59 +0000 2021,1419430505917947907
145,"Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #SundayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy #HR #Banking #MondayMorning #MondayMotivation https://t.co/0ux7NAHAFp",Hamburg,Sun Jul 25 22:52:42 +0000 2021,1419430437580050434
146,"Five ways to ensure remote working security and compliance - https://t.co/02rlBqzwF2
#data #staff #homes #office #remote #remotework
via https://t.co/AFOpqWJ1BT
☛ https://t.co/pnekUWTYlk https://t.co/jX4Uj0Oa19","Chicago, IL",Sun Jul 25 22:51:03 +0000 2021,1419430020376846338
147,"In a hybrid working world, city businesses can be the boardroom
#coffee #businesses #spaces #office #working #remotework
via https://t.co/YnvG3yFPt9
☛ https://t.co/lO4l5FN9de https://t.co/ff1e4FvJ1N","Chicago, IL",Sun Jul 25 22:47:09 +0000 2021,1419429038091866117
148,"SAP Vistex ABAP Software Developer
from Dart Container
#100DaysOfCode #remotework
https://t.co/ost64CW3bN",United States US,Sun Jul 25 22:46:10 +0000 2021,1419428792687370242
149,"#HRLeaders nationwide are finetuning their reopening plans after more than one year of primarily #RemoteWork, keeping their employees’ safety and well-being at the forefront.

In this post, we discuss three approaches employers are taking in their reopening plans.","Los Gatos, CA",Sun Jul 25 22:45:00 +0000 2021,1419428497840250884
150,"Four out of five workers would decline the job that didn’t offer flexible working options, when given two similar offers.

https://t.co/tZsHPaSM1k

#RemoteWork #infographic","metro Detroit, Michigan",Sun Jul 25 22:44:54 +0000 2021,1419428472011776005
151,"RT @GeekForHireInc: Frustrated with your slow WiFi? Need help getting your tech to work more efficiently?
..
#RemoteSupport #RemoteTechServ…",Online Directory,Sun Jul 25 22:31:16 +0000 2021,1419425044489441280
152,"👋 SmileDirectClub is hiring remotely for a Senior Python Engineer - Remote.
    
    #RemoteJob #RemoteWork  #FrontendDeveloper 
    Apply now! 👇
    https://t.co/tiDhaXwe3m",Worldwide,Sun Jul 25 22:22:01 +0000 2021,1419422716139118594
153,#RemoteWork Is Here to Stay. This Is How You Can Protect Your Company Culture. (Recruiter) https://t.co/6ubttj5esE https://t.co/CwvjigQJpe,"Waterloo, Ontario Canada",Sun Jul 25 22:19:00 +0000 2021,1419421954751205380
154,"Telesales Consultant
from Vistry Group
#Telesales #remotework
https://t.co/aasceeh2KQ",United Kingdom UK GB,Sun Jul 25 22:08:11 +0000 2021,1419419231670648833
155,"RT @FlexJobs: ""FlexJobs Highlights the 50 Most Surprising Remote Jobs of 2020"" #fjpr #pressrelease #remotework #remotejobs #2020 #surprisingremotejobs #remoteworking #jobs #jobsearch #gethired #hiringnow #nowhiring #hiring  https://t.co/HMFPcvANG3",USA,Sun Jul 25 22:02:02 +0000 2021,1419417687126577156
156,"Frustrated with your slow WiFi? Need help getting your tech to work more efficiently?
..
#RemoteSupport #RemoteTechService #WorkFromHome #WFH #WorkAtHome #homeoffice #futureofwork #coworkinglife #coworking #remotework #remoteworker #remoteworkers
...
https://t.co/c8SiiKU8l1",Colorado Front Range -Bldr/Dvr,Sun Jul 25 21:58:21 +0000 2021,1419416760533540866
157,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",All over,Sun Jul 25 21:49:12 +0000 2021,1419414456879173637
158,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",Turkey / İstanbul,Sun Jul 25 21:48:29 +0000 2021,1419414277669142529
159,"We sometimes work remotely from #cruise ships.  There are considerations though.  https://t.co/B4xPL6sxvA
#digitalnomad #remotework #cruiseships #travel","South Florida, USA",Sun Jul 25 21:45:31 +0000 2021,1419413531401785344
160,"Four creatives discuss side job stigma and why they don?t dictate your success
#time #jobs #side #want #it’s #remotework
via https://t.co/qie5I7JNrL
☛ https://t.co/oS8Rycj3UR https://t.co/3XBk7LHWed","Chicago, IL",Sun Jul 25 21:44:01 +0000 2021,1419413153247531012
161,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",USA|EUROPE|ASIA|GLOBAL✈️,Sun Jul 25 21:43:09 +0000 2021,1419412934816632833
162,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…",USA|EUROPE|ASIA|GLOBAL✈️,Sun Jul 25 21:42:49 +0000 2021,1419412848153870341
163,RT @launchlou: The sky is the limit for your new startup business! Launch it at Launch Louisville! 502-709-8816 #business #entrepreneur #so…,Online Directory,Sun Jul 25 21:31:16 +0000 2021,1419409944349192193
164,"RT @Clevertech: Let's talk about the possibilities of #RemoteWork from all over the globe.

Clevertech #hires globally. That means we look…",NYC,Sun Jul 25 21:30:12 +0000 2021,1419409676857401346
165,RT @icrowdfundbuzz: InvestorPlace named Alelo a top #investment on #startengine.  #invest in a world leader in #AI expanding  into #corpora…,Web,Sun Jul 25 21:30:09 +0000 2021,1419409661250375686
166,RT @icrowdfundbuzz: InvestorPlace named Alelo a top #investment on #startengine.  #invest in a world leader in #AI expanding  into #corpora…,Everywhere,Sun Jul 25 21:29:30 +0000 2021,1419409500197490689
167,InvestorPlace named Alelo a top #investment on #startengine.  #invest in a world leader in #AI expanding  into #corporate #training and #hiring in a #remotework  world.  The #vaccine is here but the #pandemic isn't over. #venturecapital #angelinvesting.  https://t.co/rSypDMazu9,"Las Vegas, NV",Sun Jul 25 21:29:25 +0000 2021,1419409478131220482
168,RT @horizons_global: The Guardian reports on the #RemoteWork benefits for workers with disabilities.  Studies suggest that it is often thos…,"Berlin, Germany",Sun Jul 25 21:27:08 +0000 2021,1419408901573910544
169,"The Guardian reports on the #RemoteWork benefits for workers with disabilities.  Studies suggest that it is often those with invisible disabilities who suffer the most from being required top physically attend a workplace. #Employment #HR

https://t.co/xl83sxKnTy","Shanghai, China",Sun Jul 25 21:26:13 +0000 2021,1419408671117824000
170,RT @jamesvgingerich: Are workers ‘stealing’ time from their companies when working from home? Some employers say yes — but studies say just…,poland Thorn East Europe,Sun Jul 25 21:25:26 +0000 2021,1419408474862129156
171,RT @jamesvgingerich: Are workers ‘stealing’ time from their companies when working from home? Some employers say yes — but studies say just…,"Frankfurt on the Main, Germany",Sun Jul 25 21:23:53 +0000 2021,1419408085882490889
172,"RT @stratorob: Innovation is the ability to see change as an opportunity - not a threat.

#Business #ThinkBigSundayWithMarsha #Insurtech #F…","Chicago, IL",Sun Jul 25 21:23:51 +0000 2021,1419408076575232009
173,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…","Chicago, IL",Sun Jul 25 21:23:47 +0000 2021,1419408059147997188
174,Are workers ‘stealing’ time from their companies when working from home? Some employers say yes — but studies say just the opposite. (The Star) #RemoteWork https://t.co/hwY30kVM1Q https://t.co/AviD8oMIKy,"Waterloo, Ontario Canada",Sun Jul 25 21:22:36 +0000 2021,1419407763382353924
175,"👋 Nira is hiring remotely for a Integrations Engineer 🧰 API | OAuth | Python | Data Analysis | 100% Remote.
    
    #RemoteJob #RemoteWork  #BackendDeveloper,DataScientist 
    Apply now! 👇
    https://t.co/kpz1uqKBNt🧰-api-o-auth-python-data-analysis-100-remote-772311",Worldwide,Sun Jul 25 21:22:01 +0000 2021,1419407616548261891
176,"What are two things you do that have significantly increased your #productivity &amp; efficiency?

Mine👇
1) No meeting Monday's
2) Every morning I write out my 3 big rocks for the day (as long as those get done it has been a productive day)

#Entrepreneur #hustle #remotework",Texas / Digital Nomad,Sun Jul 25 21:21:41 +0000 2021,1419407531982704643
177,"RT @stratorob: Success is the sum of small efforts repeated day in and day out.

#Business #ThinkBigSundayWithMarsha #Insurtech #Fintech #I…",New York City,Sun Jul 25 21:21:25 +0000 2021,1419407465549078532
178,"RT @stratorob: Limiting our work and focusing is the only way we’re gonna get to the point of doing high-quality work.

#RemoteWork #Sunday…",New York City,Sun Jul 25 21:20:02 +0000 2021,1419407117316919302
